0,0,0,0,0,0,0,0,1,43.394,13.6814,_olta,IT,Darsena Porto Recanati,Potenza Picena,Darsena Porto Recanati is a Marina close to Potenza Picena.,Marina
0,1,1,0,0,0,0,0,3,43.394,16.3012,_olta,HR,Restaurant Pasarela,_olta,Restaurant Pasarela is a Buoy close to _olta.,Buoy
0,0,0,0,1,1,0,0,4,43.435,16.1483,_olta,HR,Uvala Solinska,Trogir,Uvala Solinska is a Anchorage close to Trogir.,Anchorage
1,1,1,1,0,0,0,0,4,43.498,16.3423,_olta,HR,Uvala Supetarska,Split,Uvala Supetarska is a Anchorage close to Split.,Anchorage
0,0,0,0,0,0,0,0,2,43.513,16.1121,_olta,HR,Marina,Marina,Marina is a Marina close to Marina.,Marina
0,0,0,0,0,0,0,0,4,43.514,16.2487,_olta,HR,ACI Marina Trogir,Trogir,ACI Marina Trogir is a Marina close to Trogir.,Marina
0,0,0,0,0,0,1,1,2,43.515,16.2413,_olta,HR,Trogir,Trogir,Trogir is a Anchorage close to Trogir.,Anchorage
0,0,0,0,0,0,1,1,3,43.584,15.928,_olta,HR,Primo_ten,Primo_ten,Primo_ten is a Anchorage close to Primo_ten.,Anchorage
0,0,0,0,1,0,0,0,4,43.637,15.703,_olta,HR,Uvala Stupica Mala,_ibenik,Uvala Stupica Mala is a Buoy close to _ibenik.,Buoy
1,0,1,0,0,1,0,0,4,43.675,15.8674,_olta,HR,Uvala Vodena,_ibenik,Uvala Vodena is a Anchorage close to _ibenik.,Anchorage
1,0,1,0,0,0,0,0,4,43.678,15.8666,_olta,HR,Uvala Vodena,_ibenik,Uvala Vodena is a Anchorage close to _ibenik.,Anchorage
1,1,1,0,0,0,0,0,4,43.696,15.7132,_olta,HR,Konoba Antonio,_ibenik,Konoba Antonio is a Buoy close to _ibenik.,Buoy
1,0,1,0,0,1,0,0,4,43.699,15.7071,_olta,HR,Uvala Luka,_ibenik,Uvala Luka is a Anchorage close to _ibenik.,Anchorage
0,0,0,0,1,0,1,1,3,43.714,15.6795,_olta,HR,Uvala Remeti_,_ibenik,Uvala Remeti_ is a Buoy close to _ibenik.,Buoy
0,1,0,0,0,0,0,0,5,43.728,15.4305,_olta,HR,Kobona Laurus,Murter,Kobona Laurus is a Buoy close to Murter.,Buoy
0,0,0,0,1,1,1,1,3,43.753,15.7444,_olta,HR,Tribunj,Vodice,Tribunj is a Marina close to Vodice.,Marina
0,0,0,0,1,1,1,0,3,43.755,15.7819,_olta,HR,Vodice,Vodice,Vodice is a Anchorage close to Vodice.,Anchorage
1,0,1,0,0,1,0,0,2,43.797,15.6437,_olta,HR,Tisno,Tisno,Tisno is a Marina close to Tisno.,Marina
0,0,0,1,1,0,1,1,2,43.801,15.8851,_olta,HR,Prokljansko Jezero,_ibenik,Prokljansko Jezero is a Anchorage close to _ibenik.,Anchorage
0,0,0,0,0,0,0,0,4,43.821,15.2552,_olta,HR,Konoba Levrnaka,Murter,Konoba Levrnaka is a Buoy close to Murter.,Buoy
0,0,0,0,0,0,1,1,4,43.839,15.5751,_olta,HR,Zminjak,Murter,Zminjak is a Buoy close to Murter.,Buoy
0,0,0,0,0,1,0,0,5,43.865,15.2616,_olta,HR,Uvala Gornji Statival,Murter Murter,Uvala Gornji Statival is a Anchorage close to Murter Murter.,Anchorage
1,0,0,0,0,0,0,0,4,43.866,15.3273,_olta,HR,Luka Hilja_a,Murter,Luka Hilja_a is a Anchorage close to Murter.,Anchorage
0,0,0,1,0,0,0,1,5,43.872,15.2217,_olta,HR,Suhi Rat,Sali,Suhi Rat is a Buoy close to Sali.,Buoy
0,0,0,0,0,0,0,0,5,43.895,15.1618,_olta,HR,Uvala Mir,Sali,Uvala Mir is a Buoy close to Sali.,Buoy
0,0,0,0,1,0,1,0,4,43.909,15.3942,_olta,HR,Uvala Landin,Pa_man,Uvala Landin is a Anchorage close to Pa_man.,Anchorage
0,0,0,0,1,1,0,0,4,43.913,15.3732,_olta,HR,Uvala _in_ena,Pa_man,Uvala _in_ena is a Anchorage close to Pa_man.,Anchorage
0,0,0,0,1,1,1,0,3,43.915,15.4716,_ut,HR,Crvena Luka,Pako_tane,Crvena Luka is a Anchorage close to Pako_tane.,Anchorage
0,0,0,0,0,0,0,0,4,43.925,15.3608,_ut,HR,Uvala Soline,Pa_man,Uvala Soline is a Buoy close to Pa_man.,Buoy
0,0,0,0,1,0,0,0,4,43.931,15.3519,_ut,HR,Uvala Soline,Pa_man,Uvala Soline is a Buoy close to Pa_man.,Buoy
0,0,0,0,0,0,1,1,3,44.023,15.2415,_ut,HR,Uvala Velika Sabusa,Kukljica,Uvala Velika Sabusa is a Anchorage close to Kukljica.,Anchorage
0,0,0,0,0,0,1,0,3,44.038,15.2269,_ut,HR,Uvala Lamjana Mala,Kali,Uvala Lamjana Mala is a Anchorage close to Kali.,Anchorage
0,0,0,0,0,0,0,0,3,44.062,15.2113,_ut,HR,Kali II,Kali,Kali II is a Marina close to Kali.,Marina
0,0,0,0,0,0,0,0,3,44.066,15.203,_ut,HR,Kali I,Kali,Kali I is a Marina close to Kali.,Marina
0,0,0,0,0,0,0,0,1,44.069,15.2818,_ut,HR,Bibinje,Bibinje,Bibinje is a Marina close to Bibinje.,Marina
0,0,0,0,0,1,0,0,1,44.092,15.1845,_ut,HR,Poljana,Preko,Poljana is a Marina close to Preko.,Marina
0,1,0,0,0,0,0,0,5,44.097,15.1676,_ut,HR,Sutomi__ica,Preko,Sutomi__ica is a Anchorage close to Preko.,Anchorage
0,0,0,0,0,0,0,0,3,44.126,15.2172,_ut,HR,Marina Vitrenjak,Zadar,Marina Vitrenjak is a Marina close to Zadar.,Marina
0,0,0,0,0,0,0,0,3,44.129,15.2096,_ut,HR,Marina Borik,Zadar,Marina Borik is a Marina close to Zadar.,Marina
0,1,0,1,0,0,0,1,4,44.137,15.6249,_ut,HR,Karinsko More,Karin,Karinsko More is a Anchorage close to Karin.,Anchorage
0,0,0,0,1,0,1,1,3,44.138,15.0027,_ut,HR,Sestrunj,Preko,Sestrunj is a Anchorage close to Preko.,Anchorage
0,0,0,0,0,0,0,0,4,44.146,14.8423,_ut,HR,Zaliv Pantera,Sali,Zaliv Pantera is a Buoy close to Sali.,Buoy
